trial,step,original,complete,window,sups,size
3,131,1,1,90,1,100
3,91,11,41,90,1,100
3,99,30,34,90,1,100
3,90,16,46,90,1,100
3,93,43,43,90,1,100
3,120,16,16,90,1,100
3,67,41,72,90,1,100
3,95,34,47,90,1,100
3,62,17,82,90,1,100
3,118,28,28,90,1,100
3,102,46,46,90,1,100
3,103,8,47,90,1,100
3,134,16,16,90,1,100
3,144,7,7,90,1,100
3,137,16,16,90,1,100
3,104,49,49,90,1,100
3,87,40,66,90,1,100
3,105,48,48,90,1,100
3,130,24,24,90,1,100
3,113,41,41,90,1,100
3,121,29,34,90,1,100
3,94,20,62,90,1,100
3,112,44,44,90,1,100
3,74,32,83,90,1,100
3,33,32,125,90,1,100
3,138,23,23,90,1,100
3,156,5,5,90,1,100
3,119,31,44,90,1,100
3,97,8,67,90,1,100
3,123,41,41,90,1,100
3,107,9,58,90,1,100
3,128,38,38,90,1,100
3,115,49,51,90,1,100
3,150,12,18,90,1,100
3,122,46,46,90,1,100
3,145,25,25,90,1,100
3,77,32,95,90,1,100
3,80,28,93,90,1,100
3,96,21,78,90,1,100
3,142,33,33,90,1,100
3,169,7,7,90,1,100
3,136,28,42,90,1,100
3,168,10,10,90,1,100
3,139,13,40,90,1,100
3,129,50,50,90,1,100
3,133,46,46,90,1,100
3,101,15,78,90,1,100
3,158,7,24,90,1,100
3,141,41,41,90,1,100
3,165,18,18,90,1,100
3,143,21,41,90,1,100
3,81,11,103,90,1,100
3,140,45,45,90,1,100
3,172,16,16,90,1,100
3,109,10,80,90,1,100
3,117,26,73,90,1,100
3,153,39,39,90,1,100
3,167,25,25,90,1,100
3,147,46,46,90,1,100
3,48,35,145,90,1,100
3,154,30,40,90,1,100
3,170,25,25,90,1,100
3,177,20,20,90,1,100
3,195,3,3,90,1,100
3,179,6,19,90,1,100
3,187,13,13,90,1,100
3,186,14,14,90,1,100
3,126,12,75,90,1,100
3,166,35,35,90,1,100
3,197,4,4,90,1,100
3,175,28,28,90,1,100
3,171,27,32,90,1,100
3,125,14,79,90,1,100
3,155,14,51,90,1,100
3,184,21,21,90,1,100
3,132,32,74,90,1,100
3,191,15,15,90,1,100
3,174,34,34,90,1,100
3,198,10,10,90,1,100
3,162,39,48,90,1,100
3,89,27,122,90,1,100
3,208,3,3,90,1,100
3,199,11,13,90,1,100
3,164,49,49,90,1,100
3,211,3,3,90,1,100
3,163,9,52,90,1,100
3,183,14,34,90,1,100
3,189,29,29,90,1,100
3,205,13,13,90,1,100
3,196,24,24,90,1,100
3,135,20,86,90,1,100
3,209,12,12,90,1,100
3,202,19,19,90,1,100
3,200,23,23,90,1,100
3,151,21,74,90,1,100
3,193,32,32,90,1,100
3,159,32,67,90,1,100
3,181,19,46,90,1,100
3,178,50,50,90,1,100
3,182,47,47,90,1,100
3,176,44,59,90,1,100
3,185,26,51,90,1,100
3,221,17,17,90,1,100
3,194,24,44,90,1,100
3,227,11,11,90,1,100
3,51,48,190,90,1,100
3,215,20,26,90,1,100
3,226,15,15,90,1,100
3,237,6,6,90,1,100
3,233,11,11,90,1,100
