trial,step,original,complete,window,sups,size
1,7800,82,96,115,1,100
1,7781,47,118,115,1,100
1,7855,44,44,115,1,100
1,7828,12,72,115,1,100
1,6187,79,1715,115,1,100
1,7425,47,478,115,1,100
1,7858,46,46,115,1,100
1,7851,54,54,115,1,100
1,7818,88,88,115,1,100
1,7885,21,21,115,1,100
1,7849,58,58,115,1,100
1,7840,69,69,115,1,100
1,7779,90,131,115,1,100
1,7774,86,137,115,1,100
1,7836,75,75,115,1,100
1,7835,2,77,115,1,100
1,7898,14,14,115,1,100
1,7813,100,100,115,1,100
1,7792,75,123,115,1,100
1,7797,94,122,115,1,100
1,7846,72,72,115,1,100
1,7824,99,99,115,1,100
1,7890,34,34,115,1,100
1,7754,95,170,115,1,100
1,5842,84,2083,115,1,100
1,6612,76,1314,115,1,100
1,7459,57,469,115,1,100
1,5548,86,2380,115,1,100
1,7903,26,26,115,1,100
1,7897,14,31,115,1,100
1,6315,27,1614,115,1,100
1,7650,61,279,115,1,100
1,5576,1,2353,115,1,100
1,6652,4,1278,115,1,100
